"order_id","products"
1981203,"24964"
1981205,"None"
1981266,"34755"
1981279,"None"
1981365,"None"
1981414,"10473 11759 13575 38928"
1981454,"None"
1981574,"None"
1981717,"24852 28156 33682 33787 47087"
1981722,"None"
1981734,"None"
1981739,"None"
1981787,"None"
1981837,"None"
1981847,"None"
1981868,"3243"
1981984,"None"
1981991,"None"
1982006,"None"
1982041,"None"
1982094,"None"
1982105,"None"
1982111,"21903 24852"
1982156,"5785"
1982184,"5785 19006 21704 22240 29077 37067 42450"
1982240,"25133 33043 47025"
1982255,"None"
1982269,"None"
1982281,"21890 26209 44419 46650 47766"
1982302,"16797 38928"
1982313,"None"
1982316,"43295"
1982324,"13866 16920 31247"
1982328,"44632"
1982425,"None"
1982453,"12384"
1982498,"24852"
1982562,"8197 28358 43726 48486"
1982567,"959 1559 1970 3990 5699 6448 6750 7622 8555 10343 16236 18059 18355 18926 19156 24954 26321 27284 28156 28199 28321 28862 32303 39275 43369 46900 47144 47965 48527 49235"
1982601,"None"
1982643,"24852"
1982678,"None"
1982684,"42585"
1982766,"16797 37687"
1982829,"None"
1982910,"18382 26165 29675"
1982934,"None"
1982978,"None"
1982983,"49235"
1983002,"6187 24852 35951"
1983083,"24363"
1983116,"None"
1983172,"25931 29118"
1983201,"40761"
1983213,"20119 21709 26620 35221 44632"
1983331,"14126 35221 36664 47626"
1983342,"79 4605 6616 8174 10246 13733 15399 16349 17461 18281 19677 22849 24852 26128 27156 27737 28601 30489 34358 35140 39194 42030 42557 43392 47766"
1983355,"None"
1983413,"13176"
1983496,"1157 20156 24852 31655"
1983521,"17871 18023 47209"
1983591,"13249 27521"
1983594,"None"
1983655,"None"
1983665,"None"
1983794,"1940"
1983827,"4363 11777 17033 21137 24852 38548"
1983849,"26405"
1983858,"None"
1983887,"15424"
1983888,"8277 14947 25837 27966 47209"
1983889,"None"
1983966,"None"
1984034,"None"
1984060,"2210 9825 24852 49075"
1984161,"None"
1984182,"9387 23002 23909 24852 35458 47766"
1984190,"3957 19660"
1984216,"45 36216"
1984327,"None"
1984410,"22802"
1984500,"37646"
1984511,"7762 19389 35672 40236"
1984586,"260 8424 13176 35045 35628 42265 46979 47626 49683"
1984589,"18414"
1984604,"1940 36107 40310"
1984631,"None"
1984650,"None"
1984696,"29852"
1984756,"None"
1984812,"None"
1984867,"None"
1984897,"22035 27845"
1984936,"9637 18606 44632"
1984994,"1511"
1985119,"None"
1985125,"24852"
1985144,"8528 12797 13176 14764 21387 31766 37646 41259 47209 47990"
1985207,"31981 47950"
1985215,"None"
1985238,"5450 21137"
1985268,"13176"
1985436,"None"
1985528,"None"
1985530,"None"
1985545,"36036"
1985594,"None"
1985639,"42719"
1985731,"None"
1985753,"None"
1985894,"24852 47766 49683"
1985941,"None"
1985947,"8424 15424 33198 38343 41591 43857"
1985952,"None"
1986039,"10017"
1986183,"40199"
1986185,"None"
1986186,"None"
1986271,"9573 13176 20156 35221"
1986296,"None"
1986324,"5450"
1986353,"None"
1986389,"None"
1986455,"None"
1986492,"6188 13176 16896 38141 40145 40604 45580"
1986500,"19348 23341 24852 29193"
1986514,"25653"
1986545,"None"
1986557,"None"
1986675,"None"
1986681,"3957 8277 17807 21903 24852 47209"
1986747,"13176"
1986824,"24852"
1986840,"None"
1986926,"14947 30169 45007"
1986952,"10658"
1986963,"None"
1987011,"None"
1987019,"20940"
1987082,"24125"
1987107,"None"
1987114,"None"
1987191,"None"
1987192,"5258 43154"
1987253,"None"
1987254,"13176"
1987337,"None"
1987391,"None"
1987479,"329 13176 22825"
1987484,"15925"
1987533,"None"
1987549,"1511 2611 4451 4793 6328 13176 18618 19240 25879 31640 39774"
1987596,"5450 5479 11777 34243 34969"
1987626,"17616 32478 41787"
1987763,"None"
1987854,"3819 17638 21267 31404 32740 45066 49628"
1987858,"3896 13176 22255 30391 35851 39928 42710 47766 48726"
1987907,"None"
1987932,"None"
1987936,"None"
1987940,"None"
1987958,"27966"
1987987,"22947 24852 26209 28058"
1988009,"None"
1988012,"4975 10017 11512 25146 40706 43875 44987"
1988145,"30635"
1988178,"13176 15995 22035 28836 37158 37464 38200"
1988200,"None"
1988233,"None"
1988248,"16797 21709 24852 27966 42450"
1988300,"5450 9934 27086 28204 28928 30489"
1988476,"2639 4920 5374 21513 23102 23296 33548 33791 44156 45066 46817"
1988488,"None"
1988512,"None"
1988572,"2091 8195 9623 16237 24217 46941"
1988662,"None"
1988714,"None"
1988818,"None"
1988856,"24852"
1988938,"42803"
1989121,"13176 26209 35221 40198"
1989205,"None"
1989247,"1940"
1989303,"None"
1989323,"None"
1989353,"3298 6184 11759 13042 30777 31651 32455 35951 37710 38928 39657 42265 43154 46149"
1989386,"None"
1989549,"5077 13176 37646 39180"
1989756,"None"
1989793,"None"
1989953,"25332"
1989968,"47626"
1990032,"12341"
1990105,"8193 13176"
1990196,"None"
1990332,"None"
1990335,"None"
1990338,"45840"
1990446,"8297 13176 45066"
1990463,"16797 24852"
1990474,"2962 4210 8087 24852 25133 25340 25640 27086 39408"
1990523,"2016 7963 8174 13560 24799 24852 26209 47156 47626"
1990570,"24852 26604 49026"
1990612,"None"
1990641,"18409 42446"
1990706,"None"
1990745,"None"
1990954,"None"
1991047,"None"
1991076,"3631 37508 47766"
1991121,"None"
1991207,"None"
1991211,"5818"
1991316,"329 10749 19478 20119 21903 24489 26604 27086 27966 30391 32016 32864 34763 48514"
1991384,"None"
1991427,"25659 44632"
1991428,"10957 35909"
1991454,"32079"
1991456,"None"
1991460,"None"
1991500,"None"
1991507,"5479 12069 24852 46676"
1991524,"None"
1991607,"None"
1991641,"39394"
1991713,"5077 9284 22959"
1991721,"39041"
1991785,"5038 7648 12454 13866 17795 19488 23909 24852 47626"
1991993,"43352"
1992017,"1194 5450"
1992036,"28044"
1992045,"18211 28204 31683 32747 47141"
1992187,"24852 33516"
1992203,"39276"
1992215,"13718 14045 16797 37766 40332 49191"
1992247,"None"
1992260,"3784 4781 22963 27845 44479"
1992390,"None"
1992452,"40939"
1992463,"17795 26209 34969 47766"
1992493,"7252 32679"
1992496,"None"
1992538,"None"
1992551,"21646"
1992576,"5428 7521 11961 27966 36550 41009"
1992660,"None"
1992692,"44560"
1992694,"6046 18583 24838 39408"
1992706,"9018 47209"
1992712,"2979 3469 9864 12577 35682"
1992739,"20082 45066"
1992744,"None"
1992770,"5449 13640 23848"
1992800,"24852"
1992904,"None"
1992913,"16797 24852"
1993013,"24838"
1993029,"None"
1993052,"14084"
1993058,"None"
1993082,"None"
1993238,"None"
1993284,"None"
1993308,"32740 34160"
1993356,"None"
1993402,"None"
1993413,"18926 24852"
1993454,"None"
1993455,"None"
1993498,"None"
1993584,"790 5876 11576 24852 32655 44632 47766"
1993595,"None"
1993661,"24852"
1993742,"25767 32747"
1993751,"13176"
1993827,"7916"
1993828,"15424 45190"
1993868,"None"
1993963,"2611 5115 13176 14077 15649 17316 25466 28590 33000 41950 47209 47626"
1994063,"None"
1994140,"None"
1994174,"None"
1994195,"24852 36011"
1994244,"10070"
1994358,"31102"
1994488,"None"
1994496,"None"
1994676,"33198"
1994696,"None"
1994806,"21903"
1994869,"24852"
1994969,"24275 28204 33198 42564"
1995004,"None"
1995088,"None"
1995141,"25466 47209"
1995233,"12456 17706 18465 21137 22035 24535 25931 27845 27966 29826 39427 47209"
1995282,"3594 24852"
1995356,"None"
1995403,"3265 14419 16797 19691 42049"
1995503,"27086"
1995522,"17830 19677"
1995560,"4942 5757 13176 13646 19115 46969"
1995578,"None"
1995687,"3957 9689"
1995851,"23909"
1995863,"None"
1995943,"5818 49520"
1996033,"15424"
1996035,"None"
1996056,"None"
1996079,"24852"
1996084,"13176"
1996098,"24852"
1996206,"24852"
1996258,"5460 12481 13740 15424 16320 16797 23915 23962 25691 36227 39108"
1996363,"260 2326 14678 19019"
1996407,"24852"
1996586,"None"
1996690,"None"
1996709,"6348 12218 18813 19766 24297 33827 35702 36126"
1996735,"14870 28535"
1996749,"None"
1996853,"21463"
1996965,"27845"
1997085,"None"
1997236,"None"
1997238,"None"
1997292,"None"
1997300,"23879 24024 41950"
1997334,"None"
1997370,"21903 47209"
1997402,"None"
1997404,"None"
1997419,"13176 21137 23879 40146 45948"
1997435,"36316"
1997449,"None"
1997517,"2825 21616 29363 30391 39928 43295"
1997552,"None"
1997565,"None"
1997594,"None"
1997667,"None"
1997677,"11679 11869 16953 17863 21158 22309 36962 44156"
1997692,"9018"
1997730,"None"
1997793,"1436 2872 7672"
1997815,"None"
1997926,"30961"
1997964,"None"
1998096,"19980"
1998114,"None"
1998180,"None"
1998277,"14074 15399 21903"
1998349,"6287 21903 27086 38734"
1998359,"None"
1998405,"None"
1998406,"47766"
1998475,"None"
1998484,"None"
1998502,"None"
1998600,"None"
1998630,"None"
1998641,"None"
1998659,"None"
1998677,"None"
1998719,"196 10310 38928 45051"
1998786,"None"
1998950,"10070 13176 24838"
1999056,"24852"
1999062,"12324 21150 24852"
1999095,"24852"
1999113,"3298 38928"
1999120,"13176"
1999190,"13176 22089 27086"
1999208,"5479 41220"
1999211,"13176"
1999262,"196"
1999264,"21288 30827 43352"
1999304,"24852"
1999470,"39495 40174 41597 47209"
1999516,"None"
1999602,"None"
1999611,"5785 22935"
1999680,"49 4796 13176 13219 16521 21938 22260 34584 34969 47630 47766"
1999708,"27985"
1999760,"14280"
1999770,"1090 17794 18370 21903 31343 37646 38273 47626"
1999784,"2966 13176 17316 42495"
1999917,"None"
1999947,"13176 21903 47209"
1999964,"None"
2000007,"None"
2000011,"5707 19019 27392 45210 47029 49683"
2000023,"3283 25466 27730"
2000026,"6184"
2000058,"None"
2000138,"8424 32486 44310"
2000196,"43154"
2000249,"None"
2000338,"44632"
2000346,"10749 13176 19057 21137 24925 33671"
2000506,"44632"
2000544,"None"
2000697,"None"
2000726,"None"
2000749,"None"
2000762,"19348"
2000764,"None"
2000772,"22825 27325 31433"
2000778,"40174 45066"
2000787,"None"
2000808,"4793 15649 20738 24852 35628 39180 47380"
2000909,"None"
2000923,"24852"
2000930,"None"
2000958,"15902 27966 32792 34565 39877"
2000970,"None"
2001027,"43154"
2001072,"None"
2001131,"40174 45603"
2001133,"None"
2001218,"10761 24852 36011"
2001308,"None"
2001322,"21447"
2001331,"11182 17429"
2001435,"11109 49235"
2001478,"24852 30450 33731"
2001496,"None"
2001519,"31342 48190 49235"
2001538,"21616 44359"
2001552,"None"
2001595,"38495"
2001669,"None"
2001686,"10749 13176 17454 18465 22825 22935 25340 26209 35163 41950 47734"
2001698,"21903 47766"
2001700,"None"
2001705,"None"
2001795,"None"
2001865,"11520 13176 19057 21903 47209"
2001913,"11520 13176 24952"
2001954,"31893"
2002146,"None"
2002231,"None"
2002268,"32565"
2002299,"None"
2002320,"11777 27845"
2002324,"None"
2002325,"None"
2002349,"38689"
2002474,"None"
2002477,"None"
2002495,"3226 3631 10163 21903 24852 37625 40604 41593 45066 49683"
2002547,"836 2165 3800 3819 5653 22555 22913 26698 27801 33548 45548 46817 46844"
2002565,"5450 21903 33198 33754"
2002704,"7413 24852 31725 39491 41480 41557 44245"
2002713,"None"
2002725,"None"
2002762,"2732"
2002783,"None"
2002853,"23082 23909 25825 27801"
2002858,"11520"
2002860,"23288"
2002890,"None"
2002953,"33136 35976 43115"
2002960,"19678 25466 26873"
2003036,"None"
2003049,"13629 33731"
2003178,"1006 5077 8204 16262 19348 23909 35210 49505"
2003198,"None"
2003214,"None"
2003307,"13176 27295"
2003414,"None"
2003451,"None"
2003460,"2646"
2003489,"28505 47766"
2003593,"7054 47766"
2003601,"None"
2003614,"None"
2003642,"24852"
2003673,"None"
2003703,"21903"
2003734,"28204"
2003755,"None"
2003813,"8843 16732 45128"
2003840,"17638"
2004016,"None"
2004025,"None"
2004133,"13176 39180"
2004176,"35221"
2004179,"37687"
2004317,"None"
2004318,"22754"
2004470,"None"
2004499,"None"
2004560,"None"
2004657,"30827"
2004708,"12492 27845"
2004734,"13176"
2004872,"21709 47141"
2004913,"46906"
2005006,"27845 47766"
2005040,"24852 36865 44632"
2005070,"27845"
2005083,"13176"
2005115,"18362 24852"
2005119,"13176 37646"
2005129,"None"
2005180,"16759 33198"
2005257,"13176 21903 26209 27521 31717 47209"
2005313,"3599 26848 47209"
2005430,"None"
2005452,"None"
2005461,"13176 21137"
2005485,"35470"
2005502,"210 8424 13646 18159 21903 29487 42526 47626 48925"
2005640,"196 46149"
2005642,"13660 21903 48885"
2005690,"None"
2005693,"None"
2005751,"None"
2005777,"6348"
2005825,"19348 25146 29728"
2005862,"8277 21137 24852"
2005939,"None"
2006016,"29373 47265"
2006095,"None"
2006211,"None"
2006218,"21616"
2006342,"None"
2006427,"None"
2006582,"34 2809 7503 22124 24852 28204 33754 33787 40571"
2006590,"None"
2006661,"None"
2006698,"None"
2006747,"844 22943 24852 34050"
2006806,"1511 8087 10132 21903 23879 34557 37158 37646 42450 43087 47626 47766"
2006835,"None"
2006852,"None"
2006876,"24852 34690 34915"
2006905,"None"
2006915,"None"
2006975,"None"
2006983,"45123"
2006988,"None"
2006990,"14874 17794 24852 25931 47766"
2006991,"13176"
2007068,"32689"
2007095,"21137"
2007128,"19820 23165 40706 47209"
2007158,"None"
2007169,"None"
2007201,"None"
2007209,"7877 32831 35921"
2007248,"16797 28842 41787"
2007303,"None"
2007343,"None"
2007440,"37710"
2007475,"5785 13176"
2007480,"None"
2007666,"None"
2007819,"196 46061 46149"
2008069,"4920 13176 18883 26309 46906"
2008162,"None"
2008184,"5876"
2008208,"4793 7350"
2008227,"19660"
2008231,"None"
2008257,"2855 10441 11759 13176 13966 34343 39814"
2008301,"None"
2008324,"45723 48205 48679"
2008337,"None"
2008488,"13176"
2008523,"37188"
2008583,"None"
2008610,"None"
2008615,"None"
2008636,"13806"
2008638,"27966"
2008659,"16757 26604 27966 40763 47209"
2008679,"None"
2008706,"21137 21903 47626"
2008713,"7452 21903 26165"
2008758,"18523"
2008796,"28427 33548"
2008821,"14947 21386 24852 33754 42958"
2008862,"24852 36011"
2008865,"19660 35221 46639"
2008879,"None"
2008901,"None"
2008941,"11759 41787 42265"
2008951,"None"
2008959,"None"
2008984,"9065 27845"
2009048,"None"
2009078,"45029"
2009137,"None"
2009308,"493 5805 8424 11777 12023 12157 15498 16083 16797 17758 17956 21903 23029 27086 27845 27958 28849 31343 37825 39275 39928 40229 45535 46886 47766"
2009387,"1993"
2009401,"24852"
2009475,"24852"
2009564,"None"
2009717,"7280 8277 19019 26324 29942 30391 46720"
2009742,"None"
2009825,"None"
2009832,"None"
2009836,"None"
2009837,"2120"
2009846,"None"
2009857,"21903"
2009872,"None"
2010106,"24852"
2010123,"None"
2010228,"48733"
2010288,"42791"
2010362,"None"
2010377,"21903 24852"
2010415,"None"
2010442,"None"
2010450,"None"
2010535,"None"
2010558,"17789 19660 44825"
2010559,"45 8424 22825 37646 37766 39275 43352 45007"
2010568,"None"
2010577,"18818"
2010640,"40571"
2010686,"13176"
2010757,"5077 24838 29447"
2010780,"21948"
2010869,"4724 16283 21903"
2010878,"19348 20344"
2010912,"None"
2010948,"None"
2010988,"None"
2011040,"None"
2011094,"196 23909 43459"
2011133,"17794 26131 47912"
2011148,"4793 6468 16797 24852 27695 29674 38274 45066 48230"
2011157,"5258"
2011158,"13176 21137 47209 49609"
2011195,"None"
2011363,"20236"
2011401,"1382 21883"
2011413,"3957"
2011549,"27325"
2011561,"5161 5479 22164 30958 31040 42139 44632 46676 46906"
2011602,"14947 31236 37119 45066"
2011684,"5785"
2011749,"39947 45747"
2011847,"None"
2011855,"40706"
2011917,"43279"
2011956,"None"
2012051,"None"
2012077,"10957 23413 32981"
2012165,"None"
2012181,"24852 49235"
2012182,"39877"
2012196,"None"
2012220,"None"
2012340,"45190"
2012397,"2326 3667 32959"
2012445,"None"
2012453,"1140 6057"
2012476,"47766"
2012478,"None"
2012483,"None"
2012487,"24852 32403"
2012627,"47792"
2012668,"None"
2012706,"21903 25718"
2012708,"23955"
2012732,"27845"
2012772,"40706 47209"
2012814,"27845"
2012943,"6532 13176 16823 21137 24561 27344 27966 35503 46620 47766"
2012961,"21292 33147"
2012972,"20119 24852 27845 40199 42768"
2013005,"12341 13176 43892"
2013022,"13176 16419 48004"
2013066,"None"
2013072,"16797 24852 36724"
2013111,"19125 21650"
2013158,"None"
2013181,"None"
2013188,"13176"
2013193,"None"
2013248,"44560"
2013315,"47626"
2013335,"None"
2013374,"4487 5120 5994 9881 13176 19660 19821 21871 23075 25108 28985 38837 38944 40777 40824 45866"
2013389,"7693 15328"
2013441,"None"
2013517,"24852"
2013594,"24372 39560 46676"
2013646,"7963 14901 22124 22721 33754 33787 39097 41618 47119"
2013647,"16797 24838 30391 36011 36418 46676 47209 48057"
2013697,"21137"
2013715,"18523"
2013756,"3298 21157 35311 47141"
2013800,"17615"
2013803,"22754 33357 42936 49429"
2013842,"None"
2013845,"13176"
2013855,"10673 30183"
2013936,"None"
2013944,"None"
2013948,"None"
2014160,"24852"
2014270,"11398 14645 18699 26765 38818 43967"
2014284,"11772"
2014298,"13176"
2014322,"23662"
2014339,"24852 49517"
2014386,"None"
2014395,"19660 24903 49026"
2014419,"47209"
2014445,"11073"
2014481,"None"
2014532,"2450 6631 13176 13807 14084 17008 38689 42710 43713 45603 47029"
2014601,"None"
2014614,"17207"
2014696,"13712 26165 45066"
2014710,"7773 13176 17948 19508 21125 21903 23554 24489 26369 27531 38655 42701 43713"
2014766,"None"
2014876,"None"
2015022,"10957"
2015054,"14897"
2015077,"None"
2015179,"13176 27845 32227 32647 34050 38277"
2015230,"24852 28204"
2015259,"16797 24852"
2015293,"None"
2015357,"24852 38164"
2015417,"48086"
2015594,"33120"
2015665,"9076 13176"
2015666,"22959 24852 47626"
2015680,"38928"
2015721,"13176 35561"
2015760,"None"
2015772,"26165"
2015884,"12341 13176"
2016010,"None"
2016049,"6184 13176 35561"
2016128,"5115 11140 15872 16617 30442 31717 33120 36216 40310 41950 42701 43961"
2016156,"26981 33705 47209"
2016173,"36596"
2016213,"None"
2016267,"8859 16327 19348 22959 28427 44987"
2016278,"27845"
2016323,"43154"
2016326,"30731 34234"
2016438,"None"
2016440,"29077"
2016441,"23288"
2016456,"6046 32747 34668 43234"
2016492,"21903 35652 43352"
2016496,"19057"
2016573,"45603 47900 48523"
2016655,"18362 37220 38689"
2016733,"10148"
2016746,"432 10409 24852"
2016781,"24852"
2016950,"13176"
2016980,"None"
2016993,"6184 34643 39657"
2017009,"9098 19003 47626"
2017042,"581 5479 9339 11712 11777 21903 24838 24852 30489 44359 45007 45066"
2017064,"None"
2017118,"None"
2017191,"None"
2017314,"None"
2017340,"4724"
2017351,"5161 12427"
2017357,"11512 44765 45066"
2017374,"None"
2017470,"None"
2017625,"8981 14633"
2017663,"11182 12060 13176 16589 18897 24184 26914 27845 33590 35050 37646 38473 40516 42803"
2017716,"25804 42633"
2017735,"10070 13176"
2017765,"35221"
2017782,"24024 24852"
2017878,"29447"
2018062,"6297 11576 22620 32566 44533"
2018118,"None"
2018297,"None"
2018369,"None"
2018378,"14874"
2018406,"24852 27845"
2018422,"27845"
2018546,"None"
2018605,"None"
2018692,"34185"
2018724,"1751 8021 9124 9779 18610 20423 33000 33420 34458 35547 42450 48775"
2018764,"None"
2018795,"24852 30352 32156 34735 41787 44632"
2018889,"10070 40332"
2018924,"13176 26283 31183 31720"
2018952,"30036 33153"
2018970,"21903"
2019021,"None"
2019110,"19348 27086 31495 35181 43772 44799"
2019113,"None"
2019136,"1712 24964 35851"
2019141,"None"
2019268,"None"
2019310,"30776"
2019332,"None"
2019339,"13176"
2019434,"None"
2019444,"43744"
2019459,"None"
2019463,"12879 20828 27429 31102"
2019494,"24852 43014 47766 48679"
2019571,"None"
2019644,"None"
2019692,"2063 13176 46969"
2019736,"5785 13176 21903 44895 47209"
2019800,"1323 21616"
2019833,"8580 10255 12672 13944 27985 29103 31231 44048"
2019893,"None"
2019943,"None"
2020080,"None"
2020096,"2748 5428 34942 43654"
2020152,"519"
2020216,"None"
2020243,"5077 8021 8859 13176 21137 21903 22935 27966 29594 38190 42265 45007"
2020259,"14947 14992"
2020299,"None"
2020343,"7147"
2020527,"None"
2020622,"7301 10673 30960 31808"
2020625,"6867 8884 27179 47357"
2020636,"13646 21903 28985 33754 33787"
2020640,"18287 35437 38241"
2020705,"None"
2020725,"None"
2020809,"None"
2020918,"None"
2020947,"None"
2020950,"19660 22963"
2021082,"25931 41844"
2021139,"None"
2021213,"26165"
2021369,"17630 30391 35628"
2021415,"20995"
2021416,"32134 47209"
2021468,"2210"
2021497,"10673 46388"
2021539,"None"
2021639,"1640 9825 9881 16321 17706 39121 42389 44449"
